0,1
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b01/b01-073/b01-073-09-07.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-042f/g06-042f-01-08.png,douloureux
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-093/l04-093-04-08.png,shock
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r03/r03-090/r03-090-04-01.png,are
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m06/m06-067/m06-067-02-08.png,roused
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g01/g01-088/g01-088-09-03.png,effect
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-114/e04-114-05-00.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-045g/g06-045g-01-08.png,Anglesey
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-122u/a01-122u-05-04.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-101/e07-101-01-07.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g01/g01-039/g01-039-07-00.png,means
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h01/h01-027/h01-027-02-03.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-012/m04-012-08-06.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d07/d07-100/d07-100-03-07.png,at
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-032/g04-032-01-08.png,in
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h02/h02-004/h02-004-01-04.png,information
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-124/l04-124-06-01.png,arrangement
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p03/p03-069/p03-069-03-00.png,made
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j06/j06-005/j06-005-09-03.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-238/m04-238-03-05.png,Price
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-000b/g07-000b-05-06.png,-
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-042/g07-042-01-06.png,been
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-045k/g06-045k-02-10.png,it
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e01/e01-092/e01-092-01-01.png,Mercer-Crochet
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-195/l01-195-07-07.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-030/g07-030-04-06.png,come
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-038/m04-038-02-02.png,The
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-037h/g06-037h-05-02.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011i/g06-011i-05-07.png,town
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b02/b02-102/b02-102-05-00.png,that
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-120/n02-120-03-04.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b01/b01-094/b01-094-03-04.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p02/p02-008/p02-008-03-03.png,left
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-105/l01-105-10-05.png,that
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-037n/g06-037n-08-02.png,None
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l07/l07-131/l07-131-04-01.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-087a/c03-087a-00-01.png,went
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-037j/g06-037j-02-08.png,express
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c04/c04-150/c04-150-01-01.png,he
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031a/g06-031a-02-09.png,be
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h04/h04-049/h04-049-00-09.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-057/k04-057-00-10.png,on
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b01/b01-132/b01-132-03-03.png,Dr.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-023/h07-023-06-03.png,per
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m02/m02-059/m02-059-03-10.png,own
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-046b/f07-046b-08-02.png,any
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-089/a04-089-06-02.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-096/f04-096-08-01.png,East
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c04/c04-165/c04-165-06-06.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h01/h01-010/h01-010-02-00.png,generations
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-238/m04-238-02-12.png,us
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b05/b05-067/b05-067-00-00.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-075/b04-075-05-07.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-037o/g06-037o-07-04.png,painful
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-100/m01-100-02-08.png,visit
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-109/n02-109-02-02.png,first
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p03/p03-040/p03-040-02-00.png,though
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m02/m02-095/m02-095-00-04.png,Aristotle
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p03/p03-103/p03-103-04-03.png,go
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011h/g06-011h-09-03.png,troops
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h02/h02-035/h02-035-04-00.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-049x/a01-049x-01-03.png,opposition
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026p/g06-026p-03-06.png,he
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k02/k02-018/k02-018-06-00.png,was
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-053/f04-053-01-04.png,7
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-082/l01-082-01-02.png,from
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e01/e01-014/e01-014-06-06.png,'
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-047j/g06-047j-07-01.png,Giuseppe
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-028/f04-028-09-03.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f01/f01-058/f01-058-02-01.png,your
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n03/n03-126/n03-126-01-02.png,judge
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-036/b06-036-02-09.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-011/c06-011-07-03.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-033/k04-033-05-07.png,interval
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b01/b01-038/b01-038-04-04.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-121/m01-121-04-04.png,machinations
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d07/d07-082/d07-082-00-03.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-080/h07-080-03-05.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h01/h01-000/h01-000-10-00.png,Commission
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m03/m03-095/m03-095-01-04.png,cleaned
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-104/g04-104-00-02.png,early
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-121/d04-121-02-02.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-016c/c03-016c-04-07.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026a/g06-026a-00-05.png,...
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-066/l04-066-03-08.png,about
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h02/h02-017/h02-017-01-03.png,carbromal
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b05/b05-067/b05-067-00-13.png,I
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-038/a01-038-01-03.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-012/a02-012-01-00.png,negotiators
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-000/b06-000-01-05.png,was
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-102/a02-102-07-04.png,is
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-047b/g06-047b-02-06.png,God
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-014b/g07-014b-01-02.png,Trelawny
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m02/m02-106/m02-106-00-05.png,depend
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h06/h06-003/h06-003-00-06.png,reported
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-013/a05-013-07-01.png,out
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031l/g06-031l-05-05.png,which
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f02/f02-076/f02-076-04-05.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-077/a01-077-04-04.png,not
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a03/a03-073/a03-073-04-03.png,sufficient
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011a/g06-011a-00-03.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j01/j01-066/j01-066-05-03.png,some
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-094/a05-094-03-07.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-052/c06-052-01-06.png,last
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-084a/c03-084a-01-00.png,effective
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-007/l01-007-00-08.png,that
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-092a/f07-092a-01-09.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-063/d06-063-05-02.png,simplicity
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-101/e07-101-04-00.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-139/n04-139-05-12.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-053/f04-053-03-10.png,Wedgwood
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-003a/c03-003a-05-03.png,vividly
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-035/a04-035-05-09.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-007/f04-007-02-04.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011g/g06-011g-07-02.png,in
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-081/m04-081-07-09.png,Cadwallader
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-084a/f07-084a-08-08.png,all
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-107/n04-107-00-07.png,been
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-079/b06-079-06-04.png,nuclear
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-016d/c03-016d-09-00.png,who
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-093/a02-093-07-03.png,law
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-160/m01-160-03-01.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-046/f04-046-01-01.png,at
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j04/j04-053/j04-053-03-06.png,hydrochloric
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-000/a02-000-00-03.png,picked
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-016/f07-016-05-03.png,into
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b01/b01-004/b01-004-02-06.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-036/g04-036-00-02.png,Dr.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a06/a06-000/a06-000-04-00.png,dramatically
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f01/f01-085/f01-085-02-03.png,indicate
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-093/b06-093-07-03.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011m/g06-011m-01-08.png,it
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j01/j01-059/j01-059-07-02.png,coupling
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k07/k07-141/k07-141-00-04.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j01/j01-066/j01-066-00-08.png,inert
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-021a/c03-021a-07-07.png,sym-
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d05/d05-021/d05-021-01-04.png,produced
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-042p/g06-042p-02-05.png,when
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k02/k02-023/k02-023-00-07.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-062/r06-062-01-01.png,muffled
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-007f/c03-007f-04-04.png,monuments
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d01/d01-104/d01-104-04-02.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p02/p02-105/p02-105-04-08.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-058x/a01-058x-04-00.png,that
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-012/m01-012-06-03.png,about
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m02/m02-102/m02-102-08-01.png,women
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f02/f02-017/f02-017-02-04.png,in
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-015/a04-015-04-05.png,Governments
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-209/n04-209-00-01.png,light
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-024/a02-024-00-06.png,demonstrations
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-024/f04-024-04-00.png,pestle
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l07/l07-111/l07-111-07-05.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-074a/g07-074a-03-06.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-038/m04-038-02-12.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011e/g06-011e-06-10.png,1superceded
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j06/j06-014/j06-014-02-03.png,sp.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011e/g06-011e-04-03.png,tired
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-058/d04-058-00-07.png,And
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-050h/g06-050h-06-03.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031p/g06-031p-05-01.png,upon
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-042a/g06-042a-02-03.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-201/n06-201-05-04.png,stage
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m06/m06-048/m06-048-03-05.png,into
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-087a/c03-087a-00-02.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-074a/g07-074a-06-03.png,excuse
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-003/r06-003-05-11.png,an
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-084f/c03-084f-02-02.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-119/n06-119-03-05.png,like
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m02/m02-055/m02-055-07-05.png,seat
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-081/b04-081-02-12.png,!
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j04/j04-061/j04-061-04-06.png,tap
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-138/m04-138-09-04.png,They
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-016/n02-016-01-11.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-082/l04-082-05-04.png,hiding-place
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e02/e02-000/e02-000-05-06.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-074/n06-074-02-05.png,would
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-034/l04-034-01-08.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j07/j07-005/j07-005-02-04.png,area
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-052/l04-052-01-05.png,throat
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d05/d05-021/d05-021-07-02.png,translation
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-026u/a01-026u-05-01.png,by
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-121/b04-121-05-04.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-147/l04-147-04-08.png,put
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h04/h04-078/h04-078-02-02.png,British
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h01/h01-000/h01-000-00-01.png,about
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-101/g06-101-00-10.png,'
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p02/p02-115/p02-115-03-05.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-043/e04-043-04-00.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-114/e04-114-02-11.png,are
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-016/f07-016-05-06.png,we
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-020/h07-020-03-00.png,About
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-028/k04-028-04-06.png,'
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-003x/a01-003x-06-00.png,that
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-130/l04-130-03-03.png,whoever
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d05/d05-008/d05-008-02-00.png,tolerant
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g02/g02-062/g02-062-00-06.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-103/a04-103-01-01.png,for
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-000/n04-000-04-04.png,are
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-034/e04-034-01-02.png,wood
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-102/l04-102-07-03.png,Mansell
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f01/f01-066/f01-066-05-04.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-037l/g06-037l-07-06.png,had
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h06/h06-082/h06-082-02-02.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-104/m01-104-02-00.png,people
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h01/h01-027/h01-027-03-01.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-107u/a01-107u-06-06.png,jackals
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f02/f02-036/f02-036-03-07.png,an
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-054/n02-054-04-02.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-020/a02-020-03-05.png,back
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-087/f04-087-04-00.png,carrying
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011p/g06-011p-05-10.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-000/d06-000-00-01.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026m/g06-026m-02-07.png,But
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c04/c04-122/c04-122-02-03.png,impeccably
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-147/b04-147-06-10.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-014x/a01-014x-07-05.png,Greenfield
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r03/r03-096/r03-096-03-00.png,Grimstead
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-003/d06-003-04-07.png,must
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-130/n04-130-05-03.png,You
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-000/b04-000-03-03.png,-
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-007c/c03-007c-00-08.png,taken
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-090/b06-090-04-07.png,quite
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e01/e01-018/e01-018-04-01.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-018k/g06-018k-01-04.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-017/k04-017-09-00.png,had
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c04/c04-144/c04-144-02-05.png,will
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-042a/g06-042a-05-03.png,had
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a06/a06-020/a06-020-05-02.png,commit
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-108/e07-108-06-08.png,good
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-038/e04-038-03-02.png,might
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d01/d01-098/d01-098-04-08.png,It
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c02/c02-017/c02-017-03-03.png,near
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-209/n04-209-00-04.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-018p/g06-018p-06-03.png,&
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-041/d06-041-07-01.png,declared
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-048/a05-048-05-03.png,in
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k03/k03-152/k03-152-00-00.png,'
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m03/m03-033/m03-033-02-02.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-098/g04-098-04-03.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h06/h06-092/h06-092-08-02.png,all
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a06/a06-157/a06-157-00-08.png,eve
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031p/g06-031p-00-03.png,frightful
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e06/e06-026/e06-026-02-04.png,or
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h05/h05-012/h05-012-03-06.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e02/e02-086/e02-086-09-00.png,made
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h02/h02-028/h02-028-01-08.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m06/m06-091/m06-091-06-05.png,still
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-081/d04-081-01-04.png,;
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-195/b04-195-02-03.png,study
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n03/n03-091/n03-091-05-02.png,made
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-075/d04-075-05-01.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p02/p02-008/p02-008-09-03.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-095/c06-095-06-05.png,hill
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-015/a04-015-03-03.png,political
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-108/a05-108-03-02.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-006/a04-006-10-01.png,talked
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-246/m04-246-00-01.png,dog
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-092/n06-092-01-10.png,kind
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-011/f04-011-03-05.png,further
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b03/b03-098/b03-098-03-04.png,however
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k02/k02-062/k02-062-06-03.png,appearance
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f01/f01-147/f01-147-05-01.png,little
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e02/e02-025/e02-025-05-06.png,taper
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-014x/a01-014x-06-00.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d01/d01-049/d01-049-02-05.png,now
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-086/e07-086-06-04.png,In
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-073/f07-073-02-06.png,perfidious
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-060/g04-060-01-06.png,needed
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e01/e01-025/e01-025-03-01.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-071/h07-071-02-04.png,retirements
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-096u/a01-096u-02-02.png,which
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-140/n06-140-04-07.png,I
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-099/a05-099-00-01.png,reference
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-121/r06-121-00-02.png,school
